IDNUMERO_ DE REPORTE,ÁREA ,TURNO,LÍNEA ,EQUIPO,CÓDIGO_SUBSISTEMA,SUPERVISOR,ESTATUS,REPORTA,TIPO DE FALLA,FECHA DE INICIO,HORA DE INICIO,FECHA DE CIERRE,HORA DE CIERRE,TIEMPO DE PROCURA,DOWNTIME
e5264b1a,ASÉPTICO,TURNO 2,LINEA 3,FW32,FW-MAG-04 /MAGAZING DE BOBINAS,EUSTORGIO,FINALIZADO,TÉCNICO,"Caída de envases en la unidad de contracción por mal centrado del films , generando mucha Acumulación de polietileno en las flautas",5/08/2026,15:20:00,05/08/2026,15:30:00,10 minutos,0:10:00
240ca4ca,ASÉPTICO,TURNO 2,LINEA 1,TAVIL,TAV-LLE-03 /PALET LLENO,EUSTORGIO,FINALIZADO,TÉCNICO,"Sensores de posición de paleta en el carro apagados , se detecta daño en cable de alimentación y señal de los  sensores, ocasionado por parte de la canaleta pasacables , se corrige daño",5/08/2026,16:30:00,05/08/2026,17:30:00,60 minutos,1:00:00
b6a95d37,VACÍO,TURNO 2,LINEA 1,ROBOT TAVIL,TAV-LLE-03 /PALET LLENO,EUSTORGIO,FINALIZADO,SUPERVISOR,Se repara cadena portacables del carro de palets llenos y se sustituye cable de sensor de presencia de paletas llenas. Adicionalmente se cambian sensor y espejo de la batería de la línea de Al340 ML.,5/08/2026,15:00:00,05/08/2026,17:40:00,,2:40:00
7de8ac60,ASÉPTICO,TURNO 3,LINEA 1,TAVIL,TAV-VAC-02 /PALET VACÍO,RICARDO,FINALIZADO,TÉCNICO,Paleta dañada por mal estado,5/08/2026,22:30:00,05/08/2026,22:44:00,,0:14:00
25cdb173,ASÉPTICO,TURNO 3,LINEA 1,HELIX,HEL-ARA-04 /ARAÑA,RICARDO,FINALIZADO,TÉCNICO,Eje de la corona motriz dañado generando que se desacoplara de las guías,5/08/2026,22:30:00,05/08/2026,0:10:00,,1:40:00
79870604,ASÉPTICO,TURNO 3,LINEA 3,TAVIL,TAV-SEG-01 /BARRERAS DE SEGURIDAD,RICARDO,FINALIZADO,TÉCNICO,Constantes paradas en sensores desenfocados de línea de aluminio generando que se detenga línea 3,5/08/2026,22:30:00,05/08/2026,23:45:00,,1:15:00
e775cba5,VACÍO,TURNO 3,LINEA 1,SELLADORA ANGELUS,SELL-DOS-06 /DOSIFICADOR DE TAPAS,RICARDO,FINALIZADO,SUPERVISOR,"Atasco de tapas, en tres oportunidades, se soluciona quitando tapa astacada",5/08/2026,23:00:00,05/08/2026,23:30:00,,0:30:00
d33050e3,VACÍO,TURNO 3,LINEA 1,EMBALADORA GAMMA,EMB-SOL-05 /SOLDADOR,RICARDO,FINALIZADO,SUPERVISOR,Ajuste de parámetros por cambio de polietileno y solución de corto circuito en el cable de potencia de la resistencia del soldador,6/08/2026,1:00:00,06/08/2026,1:40:00,,0:40:00
1c5279c5,VACÍO,TURNO 3,LINEA 1,ROBOT TAVIL,TAV-TRA-07 /TRANSPORTADOR BATERIA/LINEA,,FINALIZADO,,Sensor desenfocado en batería causa paradas en varias ocaciones,6/08/2026,3:55:00,06/08/2026,4:55:00,,1:00:00
5c657e79,VACÍO,TURNO 1,LINEA 1,EMBALADORA GAMMA,EMB-SOL-05 /SOLDADOR,YOLIANNY,FINALIZADO,SUPERVISOR,Reemplazo de cableado de resistencia de soldador. Se añade además suplementos aislantes protectores a fin de prolongar n'a vida util del cableado,6/08/2026,7:13:00,06/08/2026,7:13:02,,0:00:02
c31c1e1e,VACÍO,TURNO 1,LINEA 1,EMBALADORA GAMMA,EMB-SOL-05 /SOLDADOR,YOLIANNY,FINALIZADO,SUPERVISOR,Reemplazo de resorte de soldador debido a mal estado del mismo.,6/08/2026,9:01:00,06/08/2026,9:01:02,,0:00:02
b1593e23,ASÉPTICO,TURNO 1,LINEA 2,TAVIL,TAV-TRA-07 /TRANSPORTADOR BATERIA/LINEA,YOLIANNY,FINALIZADO,TÉCNICO,"⛓️‍💥Falla: Correas rotas
🛠️Causa: desconocida.
🪛Solución: Se reemplaza correa.",6/08/2026,14:25:00,06/08/2026,15:00:00,0,0:35:00
f1994d66,ASÉPTICO,TURNO 1,LINEA 2,A3CFLEX,A3CF-PULL-18 /PULL DOWN PLEGADORA,YOLIANNY,FINALIZADO,TÉCNICO,"⛓️‍💥Falla: Atasco en servo de salida de plegadora.
🛠️Causa: Rodamientos defectuoso. (Cambiar rodamiento).
🪛Solución: Se lubrica rodamientos.",6/08/2026,14:00:00,06/08/2026,14:10:00,0,0:10:00
5e764c0f,ASÉPTICO,TURNO 2,LINEA 2,A3CFLEX,A3CF-MOR-14 /MORDAZAS,EUSTORGIO,FINALIZADO,TÉCNICO,Error de fotocelda. Se ajusta cercanía de fotocelda de 4 barras.,6/08/2026,21:10:00,06/08/2026,21:40:00,,0:30:00
12601368,ASÉPTICO,TURNO 2,LINEA 1,TAVIL,TAV-LLE-03 /PALET LLENO,EUSTORGIO,FINALIZADO,TÉCNICO,"Falla de variador de rodillos de carro de palets, debido a perdida de fase y además se realiza ajustes de parametro en variador.",6/08/2026,20:10:00,06/08/2026,22:00:00,,1:50:00
00c8f4be,VACÍO,TURNO 2,LINEA 3,PICKHEATER,PICK-VAL-02 /VALVULA MODULADORA  DE VAPOR,EUSTORGIO,FINALIZADO,SUPERVISOR,Se cae presión de la caldera por falla en el sistema de control.,6/08/2026,17:00:00,06/08/2026,19:25:00,,2:25:00
7c9b3fdd,ASÉPTICO,TURNO 3,LINEA 2,A3CFLEX,A3CF-LLE-06 /SISTEMA DE LLENADO,RICARDO,FINALIZADO,TÉCNICO,"Fotocelula no detecta codigo de barras, se deja para el siguiente turno",7/08/2026,3:10:00,07/08/2026,7:00:00,,3:50:00
a04feba5,ASÉPTICO,TURNO 3,LINEA 1,A3FLEX,A3F-ELE-25 SUMINISTRO ELÉCTRICO,RICARDO,FINALIZADO,TÉCNICO,Caída de tension,7/08/2026,0:10:00,07/08/2026,3:10:00,,3:00:00
bdf980ae,ASÉPTICO,TURNO 3,LINEA 1,TAVIL,TAV-LLE-03 /PALET LLENO,RICARDO,FINALIZADO,TÉCNICO,Paletas atascadas y mosaico mal armado,7/08/2026,0:00:00,07/08/2026,1:05:00,,1:05:00
d9cbb2f8,VACÍO,TURNO 3,LINEA 1,TRANSPORTADORES,TRAN-VAR-06 /VARIADOR DE FRECUENCIA,RICARDO,FINALIZADO,SUPERVISOR,Transportador de la salida del túnel no arranca,7/08/2026,5:30:00,07/08/2026,7:00:00,,1:30:00
cc266489,ASÉPTICO,TURNO 1,LINEA 1,CBP32,CBP-AIR-12 /AIRE COMPRIMIDO,YOLIANNY,FINALIZADO,TÉCNICO,"Falla de guillotina la misma rebota y le pegaba al envase, por receta se le modifica la altura para que suba más y no chocará con el envase.",7/08/2026,11:30:00,07/08/2026,11:36:00,,0:06:00
e29a5ab0,ASÉPTICO,TURNO 1,LINEA 1,CBP32,CBP-AIR-12 /AIRE COMPRIMIDO,YOLIANNY,FINALIZADO,TÉCNICO,"Choque de guillotina con envases, se ajusta cilindro de placa tope del empujador mediante las correderas laterales.",7/08/2026,12:25:00,07/08/2026,13:00:00,,0:35:00
97b25c69,ASÉPTICO,TURNO 1,LINEA 1,CBP32,CBP-TRA-10 /TRANSPORTADORES,YOLIANNY,FINALIZADO,TÉCNICO,En dos ocasiones se parte transportador de entrada,7/08/2026,13:08:00,07/08/2026,14:07:00,,0:59:00
f2839336,ASÉPTICO,TURNO 1,LINEA 2,A3CFLEX,A3CF-TPO-01 /TPOP DISPLAY,YOLIANNY,FINALIZADO,TÉCNICO,"Error de corrección de diseño, se alinean las dos fotoceldas con los tornillos de ajuste los cuales le hacían falta se reinicia tmcc y queda operativa.",7/08/2026,7:00:00,07/08/2026,9:15:00,,2:15:00
60ccc9e4,ASÉPTICO,TURNO 1,LINEA 2,A3CFLEX,A3CF-TRA-10 /TRANSPORTADORES,YOLIANNY,FINALIZADO,TÉCNICO,"Atasco de envases en el transportador de salida, se ajusta las guías laterales y se juega con la velocidad del transportador",7/08/2026,13:00:00,07/08/2026,13:43:00,,0:43:00
d45a0b47,VACÍO,TURNO 1,LINEA 1,EMBALADORA GAMMA,EMB-SOL-05 /SOLDADOR,YOLIANNY,FINALIZADO,SUPERVISOR,"Falla de termocupla. Variacion excesiva de temperatura. Se observa cable fracturado, se reemplaza cable completamente, quedando operativa.",7/08/2026,7:30:00,07/08/2026,7:50:00,,0:20:00
9f4e9c7e,VACÍO,TURNO 1,LINEA 1,ROBOT TAVIL,TAV-TRA-14 /TRNASPORTADORES DE CAJAS,YOLIANNY,FINALIZADO,SUPERVISOR,"Falla de accionamiento de transportador de tramo 4. Al inspeccionar se observa error E05.3 en variador de frecuencia (sobrecarga) se chequea lona pero no se observa trancamiento de la misma  se prueba motorodillo en vacio y continua el error por lo que se reemplaza motorodillo,  en vista de no haber disponibilidad del mismo en stock de Adempiere, se ubica y retira un motorodillo de tramo inutilizado de subida de linea 3 robot aseptico. Se instala motorodillo Quedando operativo, pendiente solo instalación de lona.",7/08/2026,7:57:00,07/08/2026,14:57:00,,7:00:00
257638f4,VACÍO,TURNO 2,LINEA 1,ROBOT TAVIL,TAV-TRA-14 /TRNASPORTADORES DE CAJAS,EUSTORGIO,FINALIZADO,SUPERVISOR,Se termina montaje y alineación de lona del tramo 05 del transportador aéreo del robot Tavil.,7/08/2026,15:00:00,07/08/2026,17:00:00,N/A,2:00:00
8f6561fc,ASÉPTICO,TURNO 1,LINEA 1,FLEX,FLEX-ELE-12 /SUMINISTRO ELÉCTRICO,NAVEL,FINALIZADO,TÉCNICO,Caída de suministro eléctrico ( falla generadores),10/08/2026,14:00:00,10/08/2026,15:00:00,,1:00:00
0e8f0bdc,ASÉPTICO,TURNO 1,LINEA 2,A3CFLEX,A3CF-ELE-25 /SUMINISTRO ELÉCTRICO,NAVEL,FINALIZADO,,Caida de suministro eléctrico ( falla generadores),10/08/2026,14:00:00,10/08/2026,15:00:00,,1:00:00
6563b75f,ASÉPTICO,TURNO 1,LINEA 3,DRINK,DRI-VAL-08 /VÁLVULAS,NAVEL,FINALIZADO,TÉCNICO,Mejora en distribución de aire hacia válvulas de agua de enfriamiento #2,10/08/2026,9:00:00,10/08/2026,9:10:00,,0:10:00
e79c3534,ASÉPTICO,TURNO 1,LINEA 1,DRINK,DRI-VAL-08 /VÁLVULAS,NAVEL,FINALIZADO,TÉCNICO,Mejora en distribución de aire hacia válvulas de agua de enfriamiento en tanque #2,10/08/2026,10:00:00,10/08/2026,10:10:00,,0:10:00
9a5e9fc7,ASÉPTICO,TURNO 1,LINEA 2,DOMINO,DOM-PAN-06 /PANEL DE CONTROL,NAVEL,FINALIZADO,TÉCNICO,Ajuste de impresión,10/08/2026,11:30:00,10/08/2026,11:34:00,,0:04:00
c5ca48de,VACÍO,TURNO 1,LINEA 1,EMBALADORA GAMMA,EMB-ELE-12 /SUMINISTRO ELECTRICO,EUSTORGIO,FINALIZADO,SUPERVISOR,"El breacker del tablero principal del pasillos de la embaladora Gamma 20F no acciona, se desmonta un breacker 3x200amp usado del tablero T-N017 y se usa para sustituir el dañado.",10/08/2026,7:00:00,10/08/2026,9:00:00,,2:00:00
12e8ce14,VACÍO,TURNO 1,LINEA 1,LLENADORA ELMAR,LLE-TRA-010 /TRANSP ENTRADA-SALIDA,EUSTORGIO,FINALIZADO,SUPERVISOR,"La bomba dosificadora de lubricante húmedo no arranca, se revisan los breackers del área y no se encuentran desactivados, mientras tanto ocurre una caída de servicio eléctrico de 440vac, al recuperarse el suministro eléctrico se reestablece la alimentación de 220vac en la bomba dosificadora, la causa es desconocida.",10/08/2026,13:30:00,10/08/2026,14:45:00,,1:15:00
df5eb391,ASÉPTICO,TURNO 2,LINEA 2,DOMINO,DOM-CAB-05 /CABEZAL,RICARDO,FINALIZADO,TÉCNICO,"Mala codificación, se ajusta el retardo",10/08/2026,15:20:00,10/08/2026,15:35:00,,0:15:00
c1859d6d,ASÉPTICO,TURNO 2,LINEA 1,A3FLEX,A3F-ELE-25 SUMINISTRO ELÉCTRICO,RICARDO,FINALIZADO,TÉCNICO,Caída de suministro eléctrico.,10/08/2026,15:00:00,10/08/2026,18:30:00,,3:30:00
307536bf,ASÉPTICO,TURNO 2,LINEA 1,A3FLEX,A3F-AIR-05 /SISTEMA AIRE ESTERIL,RICARDO,FINALIZADO,TÉCNICO,"Error de temperatura de super calentador, se reinicia el equipo",10/08/2026,18:30:00,10/08/2026,21:00:00,,2:30:00
c3174691,ASÉPTICO,TURNO 2,LINEA 1,A3FLEX,A3F-SEG-08 /SISTEMA DE SEGURIDAD,RICARDO,FINALIZADO,TÉCNICO,Alarma de sistema de seguridad. Se ajusta tarjeta del PLUTO.,10/08/2026,21:00:00,10/08/2026,22:30:00,,1:30:00
2ff20f5e,VACÍO,TURNO 2,LINEA 1,DOMINO,DOM-CAB-09 /CABEZAL,RICARDO,FINALIZADO,SUPERVISOR,Cabezal fuera de posición,10/08/2026,17:28:00,10/08/2026,18:00:00,,0:32:00
da680176,VACÍO,TURNO 2,LINEA 1,ROBOT TAVIL,TAV-MOT-05 /MOTOREDUCTORES,,FINALIZADO,,Filtro de variador quemado,10/08/2026,16:30:00,10/08/2026,17:10:00,,0:40:00
8a687e89,VACÍO,TURNO 3,LINEA 1,PASTEURIZADOR,PAS-TAN-06 /TANQUE BALANZA,YOLIANNY,FINALIZADO,SUPERVISOR,Rebose de producto en tanque de balanza. Se observa electrodos de nivel con exceso de producto caramelizado. Se realiza limpieza de los mismos y ajuste de conexiones. Con lo cual funciona de forma correcta.,11/08/2026,0:30:00,11/08/2026,0:33:00,,0:03:00
2f2f324e,VACÍO,TURNO 3,LINEA 1,SELLADORA ANGELUS,SELL-OPE-05 /OPERACIONES DE SELLADO,YOLIANNY,FINALIZADO,SUPERVISOR,Lubricacion rutinaria de operaciones de selladora. Se retrasa unos minutos debido a falla de grasera manual por la que se ubica grasera de área de aséptico.,10/08/2026,22:30:00,10/08/2026,23:00:00,,0:30:00
189e4a6b,VACÍO,TURNO 3,LINEA 1,EMBALADORA GAMMA,EMB-SOL-05 /SOLDADOR,YOLIANNY,FINALIZADO,SUPERVISOR,"Luego de un cambio de bobina se realiza acompañamiento y ajustes, junto a operador, de tiempo de sellado (de 0.9 a 1,00) y temperatura de soldador (de 153 a 160°C) debido a falla de sellado ( sellado defectuoso)",11/08/2026,4:00:00,11/08/2026,4:05:00,,0:05:00
bf4585c2,ASÉPTICO,TURNO 3,LINEA 1,A3FLEX,A3F-AIR-05 /SISTEMA AIRE ESTERIL,YOLIANNY,FINALIZADO,TÉCNICO,"⛓️‍💥Falla: Sistema de super calentador no alcanza temperatura.
🛠️Causa: Desconocida.
🪛Solución: Se reinicia equipo por plc. (Falla turno anterior)",10/08/2026,22:30:00,10/08/2026,23:01:00,0,0:31:00
b77ebeb1,ASÉPTICO,TURNO 3,LINEA 2,A3CFLEX,A3CF-ELM-04 /ELEMENT PARADA CORTA,YOLIANNY,FINALIZADO,TÉCNICO,"⛓️‍💥Falla: Elemento de parada corta en posición incorrecta.
🛠️Causa: Mecanismo de rotula rígido.
🪛Solución: Se aplica formula mecánica.( Dió en varias oportunidades)",11/08/2026,4:00:00,11/08/2026,4:42:00,0,0:42:00
17590014,ASÉPTICO,TURNO 1,LINEA 2,A3CFLEX,A3CF-TRA-24 /TRANSPORTADORES,EUSTORGIO,FINALIZADO,TÉCNICO,"Envases girados en salida de plegadora, se realiza los siguientes ajustes: Se referencia plegador final, se le aumenta velocidad al transportador de salida y se ajustan guías.",11/08/2026,9:30:00,11/08/2026,10:30:00,,1:00:00
24320054,ASÉPTICO,TURNO 1,LINEA 2,A3CFLEX,A3CF-SELL-03 /SELLADO LONGITUDINAL,EUSTORGIO,FINALIZADO,TÉCNICO,"Elemento de parada corta en pocision incorrecta. Se le aplica formula mecánica, pero sigue arrojando la falla. Después del fin de la producción por línea, se le coloca tornillo faltante a base de cilindro y se le colocan los racores reguladores originales al mismo. Se realizan pruebas y queda operativo. Falta probar en producción.",11/08/2026,12:30:00,11/08/2026,12:31:00,,0:01:00
6cb4f81d,VACÍO,TURNO 1,LINEA 1,DOMINO,DOM-CAB-09 /CABEZAL,,FINALIZADO,,Se realizan ajustes de posición y retardo para mejorar impresión,11/08/2026,9:01:00,11/08/2026,10:01:00,,1:00:00
70bdb22d,VACÍO,TURNO 1,LINEA 1,EMBALADORA GAMMA,EMB-VEN-08 /VENTOSAS DE VACIO,EUSTORGIO,FINALIZADO,SUPERVISOR,Se ajustan sensores de final de carrera del cilindro de las ventosas porque estaban desenfocados,11/08/2026,10:02:00,11/08/2026,11:03:00,,1:01:00
61872b24,VACÍO,TURNO 1,LINEA 1,ROBOT TAVIL,TAV-TRA-14 /TRNASPORTADORES DE CAJAS,EUSTORGIO,FINALIZADO,SUPERVISOR,Se ajusta posición de sensores de la curva de entrada a batería para evitar atascamiento de cajas,11/08/2026,8:04:00,11/08/2026,8:28:00,,0:24:00
b57a2185,ASÉPTICO,TURNO 2,LINEA 3,A3CFLEX,A3CF-PER-07 /SITEMA PEROXIDO,RICARDO,FINALIZADO,TÉCNICO,"Alarma "" anomalía en el sistema de calentador de peróxido ""  impide el inicio de la esterilización , se cambia la bomba de circulación de agua por la de línea 2 y se soluciona el problema.",11/08/2026,17:00:00,11/08/2026,18:45:00,105,1:45:00
6c17486f,ASÉPTICO,TURNO 2,LINEA 1,TAVIL,TAV-TRA-07 /TRANSPORTADOR BATERIA/LINEA,RICARDO,FINALIZADO,TÉCNICO,Paradas constantes en los Transportadores en la linea de lata generando que línea 1 se detuvieran,11/08/2026,15:00:00,11/08/2026,18:00:00,,3:00:00
fb9cf4ee,ASÉPTICO,TURNO 2,LINEA 3,TAVIL,TAV-TRA-07 /TRANSPORTADOR BATERIA/LINEA,RICARDO,FINALIZADO,TÉCNICO,Cajas de lata atascadas,11/08/2026,19:47:00,11/08/2026,20:01:00,,0:14:00
8f6ea913,ASÉPTICO,TURNO 2,LINEA 3,A3CFLEX,A3CF-REF-20 /SISTEMA REFRIGERACION,RICARDO,FINALIZADO,TÉCNICO,"Fuga de agua en el circuito de agua fría , se corrige cambio racor",11/08/2026,15:00:00,11/08/2026,15:30:00,30,0:30:00
8547a798,VACÍO,TURNO 2,LINEA 1,ROBOT TAVIL,TAV-TRA-07 /TRANSPORTADOR BATERIA/LINEA,RICARDO,FINALIZADO,SUPERVISOR,"Atasco de caja en transportador aéreo, ajuste de guias y sensores",11/08/2026,17:00:00,11/08/2026,18:40:00,,1:40:00
fd9616bc,VACÍO,TURNO 2,LINEA 1,EMBALADORA GAMMA,EMB-SOL-05 /SOLDADOR,RICARDO,FINALIZADO,SUPERVISOR,"Consumo de resistencia en 30 amp, y protección del mismo valor, se disparó en 2 oportunidades y la tercera se remplaza, sin embargo quedó sobredimensionado con uno de 100 amp",11/08/2026,21:00:00,11/08/2026,22:00:00,,1:00:00
63e508ff,VACÍO,TURNO 3,LINEA 1,SELLADORA ANGELUS,SELL-OPE-05 /OPERACIONES DE SELLADO,YOLIANNY,FINALIZADO,SUPERVISOR,Lubricacion rutinaria de operaciones de selladora.,11/08/2026,22:30:00,11/08/2026,22:54:00,,0:24:00
61dceec8,VACÍO,TURNO 3,LINEA 1,EMBALADORA GAMMA,EMB-DES-09 /SISTEMA DESBOBINADO,YOLIANNY,FINALIZADO,SUPERVISOR,Se ajustan tiempos de desbobinado superior e inferior debido a que se observa exceso de desbobinado.,11/08/2026,23:27:00,11/08/2026,23:28:00,,0:01:00
1348a8ac,VACÍO,TURNO 3,LINEA 1,ROBOT TAVIL,TAV-GAR-15 /CORREA SERVO GARRA,YOLIANNY,FINALIZADO,SUPERVISOR,"Ruptura de correa de garra luego de una colisión en batería debido a caja mal posicionada. Se ingresa a almacén de repuestos y se retira correa, se instala la misma quedando operativa.",12/08/2026,0:00:00,12/08/2026,1:00:00,35min para ubicar repuesto debido a protocolo de apertura de almacén de repuestos.,1:00:00
e4447b3e,VACÍO,TURNO 3,LINEA 1,SELLADORA ANGELUS,SELL-DOS-03 /DOSIFICADOR DE NITROGENO,YOLIANNY,FINALIZADO,SUPERVISOR,Dosificador de nitrógeno no dosifica. Al inspeccionar se observa que la electroválvula del dosificador no acciona (la señal no llega) se apaga equipo y se enciende con lo cual comienza a accionar nuevamente. Posible flicker de red.,12/08/2026,4:07:00,12/08/2026,4:14:00,,0:07:00
b4900c7b,VACÍO,TURNO 3,LINEA 1,DOMINO,DOM-ELE-10 /SUMINISTRO ELÉCTRICO,,FINALIZADO,,Domino se apaga repentinamente. Al inspeccionar se observa el conector de alimentación se habia desprendido ligeramente del tomacorriente principal (no hacia buen contacto) se conecta nuevamente y se fija conector a toma.,12/08/2026,4:15:00,12/08/2026,4:24:00,,0:09:00
0d1fb1f7,VACÍO,TURNO 3,LINEA 1,EMBALADORA GAMMA,EMB-MAG-06 /MAGAZING DE CARTONES,YOLIANNY,FINALIZADO,SUPERVISOR,Se realizan ajustes operacionales (junto a operador) en cartonero debido a cajas sin carton. Al inspeccionar se observan las bandejas de cartón deformadas de fabrica (dobladas) operador realiza seleccion ee bandejas y descarta las deformadas.,12/08/2026,1:08:00,12/08/2026,1:08:02,,0:00:02
a773ae7e,VACÍO,TURNO 3,LINEA 1,DOMINO,DOM-PAN-06 /PANEL DE CONTROL,YOLIANNY,FINALIZADO,SUPERVISOR,"Luego del apagado inesperado del equipo, presenta alarma de canalón obstruido. Se realiza limpieza de cabezal (no se observa exceso de tinta en el mismo) se realiza apagado seguro y encendido nuevamente.",12/08/2026,5:06:00,12/08/2026,5:22:00,,0:16:00
7b10476c,ASÉPTICO,TURNO 3,LINEA 1,CBP32,CBP-PLA-04 /PLACA DE TRANSFERENCIA,YOLIANNY,FINALIZADO,TÉCNICO,"Placa de transferencia levanta los últimos 3 envases del patrón de caja,  se ajustan los arrastradores, se cambia pieza 1466338-0000 la cual presentaba mucho desgaste, se ajusta también posición del magazine de bandeja de caja y no obstante se mueve aproximadamente 1cm la posición del cilindro del empujador en sentido de posición inicial a la posición de la bandeja.",12/08/2026,0:50:00,12/08/2026,3:25:00,,2:35:00
a5380656,ASÉPTICO,TURNO 3,LINEA 1,DRINK,DRI-AIR-11 /AIRE COMPRIMIDO,YOLIANNY,FINALIZADO,TÉCNICO,Manguera rota se sustituye y queda operativo,12/08/2026,4:30:00,12/08/2026,4:50:00,,0:20:00
2ad8b757,VACÍO,TURNO 1,LINEA 1,SELLADORA ANGELUS,SELL-OPE-05 /OPERACIONES DE SELLADO,EUSTORGIO,FINALIZADO,SUPERVISOR,Se realiza lubricación rutinaria de inicio de turno en los rodillos de las operaciones de la selladora Angelus,12/08/2026,7:00:00,12/08/2026,7:20:00,,0:20:00
3923e71c,ASÉPTICO,TURNO 1,LINEA 1,CBP32,CBP-NOR-11 /UNIDAD NORDSON,NAVEL,FINALIZADO,TÉCNICO,"Boquilla superior derecha tapada, se reemplaza",12/08/2026,10:30:00,12/08/2026,10:40:00,,0:10:00
c718aa02,ASÉPTICO,TURNO 1,LINEA 1,A3FLEX,A3F-SEG-08 /SISTEMA DE SEGURIDAD,NAVEL,FINALIZADO,TÉCNICO,"Alarma de sistema de seguridad relé en ASU, bornera inferior de PLUTO número cuatro estaba haciendo falso contacto, falla persiste en ocasiones, se debe presionar un poco la bornera para eliminarla",12/08/2026,7:00:00,12/08/2026,8:30:00,,1:30:00
3276f7be,ASÉPTICO,TURNO 1,LINEA 2,A3CFLEX,A3CF-PER-07 /SITEMA PEROXIDO,NAVEL,FINALIZADO,,Se coloca bomba de circulación de agua nueva por causa de que la que estaba en línea 02 se colocó en línea 3 por daño,12/08/2026,14:34:00,12/08/2026,14:34:01,,0:00:01
a2a2fc43,ASÉPTICO,TURNO 1,LINEA 3,CBP32,CBP-GRA-15 /UNIDAD WRAP,NAVEL,FINALIZADO,,"Cilindro prensor superior izquierdo se suelta de su base, se colocan varios tornillos pero faltan los traseros se deja para una parada para darle continuidad a la producción",12/08/2026,13:00:00,12/08/2026,13:20:00,,0:20:00
5e58cc51,ASÉPTICO,TURNO 2,LINEA 1,HELIX,HEL-TRA-10 /TRANSPORTADOES,RICARDO,FINALIZADO,TÉCNICO,Transportador de entrada roto.,12/08/2026,18:38:00,12/08/2026,19:25:00,,0:47:00
2dfa2b0e,VACÍO,TURNO 2,LINEA 1,ROBOT TAVIL,TAV-LLE-03 /PALET LLENO,RICARDO,FINALIZADO,SUPERVISOR,Atasco de paleta por mal armado del  robot,12/08/2026,17:25:00,12/08/2026,18:25:00,,1:00:00
ec944c1c,VACÍO,TURNO 2,LINEA 1,LLENADORA ELMAR,LLE-VAL-05 /VALVULAS DE LLENADO,RICARDO,FINALIZADO,SUPERVISOR,"Electroválvula de llenado automático no activa, se remplaza bobina y electrovalvula",12/08/2026,21:27:00,12/08/2026,22:27:00,,1:00:00
6daed907,VACÍO,TURNO 3,LINEA 1,SELLADORA ANGELUS,SELL-OPE-05 /OPERACIONES DE SELLADO,YOLIANNY,FINALIZADO,SUPERVISOR,Lubricacion de operaciones inicio de turno.,12/08/2026,22:30:00,12/08/2026,22:40:00,,0:10:00
8ecb87c0,VACÍO,TURNO 3,LINEA 1,VA Y VEN,VAY-MOT-01 /MOTOREDUCTOR,YOLIANNY,FINALIZADO,SUPERVISOR,"Vaivén 1 no acciona. Al inspeccionar se observa cable de alimentación desconectado. Se empalma y refuerzan las conexiones de los cables de alimentación, quedando operativo.",12/08/2026,22:55:00,12/08/2026,23:10:00,,0:15:00
4ef9521f,VACÍO,TURNO 3,LINEA 1,ROBOT TAVIL,TAV-TRA-14 /TRNASPORTADORES DE CAJAS,YOLIANNY,FINALIZADO,SUPERVISOR,Giro de cajas en tramo 4. Se ajustan guias de tramo aéreo #4.,12/08/2026,23:50:00,13/08/2026,0:15:00,,0:25:00
81eb176d,VACÍO,TURNO 3,LINEA 1,ROBOT TAVIL,TAV-TRA-07 /TRANSPORTADOR BATERIA/LINEA,YOLIANNY,FINALIZADO,SUPERVISOR,Atasco de cajas en curva de entrada de robot debido a desenfoque de sensores de bateria. Se enfocan nuevamente,13/08/2026,3:40:03,13/08/2026,4:20:22,N/A,0:40:19
7525f492,ASÉPTICO,TURNO 3,LINEA 1,A3FLEX,A3F-SEG-08 /SISTEMA DE SEGURIDAD,YOLIANNY,FINALIZADO,TÉCNICO,"⛓️‍💥Falla: Puerta abierta.
🛠️Causa: Adam y Eva dañado, puerta plegadora izquierda. 
🪛Solución: Se reemplaza sensor.",13/08/2026,1:20:00,13/08/2026,1:35:00,0,0:15:00
a29976fe,ASÉPTICO,TURNO 3,LINEA 1,TAVIL,TAV-TRA-07 /TRANSPORTADOR BATERIA/LINEA,YOLIANNY,FINALIZADO,SUPERVISOR,Atasco y giro de cajas en batería en robot de aluminio,13/08/2026,1:00:41,13/08/2026,2:27:00,N/A,1:26:19
b6ddb8dd,ASÉPTICO,TURNO 3,LINEA 3,TAVIL,TAV-TRA-07 /TRANSPORTADOR BATERIA/LINEA,YOLIANNY,FINALIZADO,SUPERVISOR,Atasco de cajas en bateria y linea de aluminio,13/08/2026,1:00:09,13/08/2026,2:06:49,N/A,1:06:40
7917c6bf,ASÉPTICO,TURNO 1,LINEA 1,HELIX,HEL-TPO-01 /TPOP DISPLAY,EUSTORGIO,FINALIZADO,TÉCNICO,"Alarma de puerta abierta, se coloca tina 1 a puerta de protección de motores y quita alarma.",13/08/2026,9:40:00,13/08/2026,10:00:00,,0:20:00
